Item Code-رقم الصنف|Barcode-الباركود|Product Name Arabic-اسم الصنف عربى|Description Arabic-وصف الصنف عربى|Product Name English-اسم الصنف انجليزى|Description English-وصف الصنف انجليزى|Unit Item Barcode-الباركود للوحدة |No Of Unit Items-عدد الوحدات|Unit Weight/size-وزن/سعة الوحدة|Unit UOM-وحدة القياس|Package UOM-وحدة قياس الحزمة-التغليف|Cost Price-سعر التكلفة|Selling Price-سعر البيع|Brand-Trade Mark English-اسم العلامة التجارية انجليزى|Brand-Trade Mark Arabic-اسم العلامة التجارية عربى|MoCI Product Group-المجموعة السلعية - بالوزارة|Country of Oragen Name-اسم بلد المنشأ|Country of Oragen ISO3-كود 3 لبلد المنشأ|HS Code-رمز المنسق الجمركي|Supplier CR-رقم السجل التجارى للمورد|Supplier Name-اسم المورد|Category Level 1-تصنيف السلعة 1|Category Level 2-تصنيف السلعة 2|Category Level 3-تصنيف السلعة 3|Category Level 4-تصنيف السلعة 4|Width-العرض|Height-الطول|Depth-الارتفاع
247105|6281006506299|أومو باودر 6 كجم لغسالات التحميل العلوي                     |أومو باودر 6 كجم لغسالات التحميل العلوي                     |OMO DETERGENT TOP LOAD 6KG                                  |OMO DETERGENT TOP LOAD 6KG                                  ||1|6|KG|PCS|62.06|67|OMO                 ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
240564|9501100117632|مسحوق بيرل لوفوم مع منعم ملابس برائحة اللافندر 3K.g         |مسحوق بيرل لوفوم مع منعم ملابس برائحة اللافندر 3K.g         |PEARL LF LAVENDER+FABCON 3KG                                |PEARL LF LAVENDER+FABCON 3KG                                ||1|3|KG|PCS|32|35.25|PEARL               ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|0|QATAR DETERGENTS CO.W.L.L.(PEARL)                 |||||||
263478|9501100117052|جوهرة بلس رغوة عالية التنظيف                                |جوهرة بلس رغوة عالية التنظيف                                |JAWAHAR PLUS HF DETERGENT 2KG                               |JAWAHAR PLUS HF DETERGENT 2KG                               ||1|2|KG|PCS|16|17.5|JAWAHAR             ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|0|QATAR DETERGENTS CO.W.L.L.(PEARL)                 |||||||
241449|8001841014500|تيد جسمين 4.5 كغ                                            |تيد جسمين 4.5 كغ                                            |TIDE HS JASMINE POWDER 4.5KG                                |TIDE HS JASMINE POWDER 4.5KG                                ||1|4.5|KG|PCS|54|58|TIDE                ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |PRIME CONSUMER PRODUCT(ALI BIN ALI)               |||||||
247102|6281006506183|أومو باودر 1.5 كجم لغسالات التحميل الأمامي                  |أومو باودر 1.5 كجم لغسالات التحميل الأمامي                  |OMO DETERGENT FRONT LOAD 1.5KG                              |OMO DETERGENT FRONT LOAD 1.5KG                              ||1|1.5|KG|PCS|20.8|22.5|OMO                 ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
247103|6281006506275|أومو باودر 3 كجم لغسالات التحميل العلوي                     |أومو باودر 3 كجم لغسالات التحميل العلوي                     |OMO DETERGENT TOP LOAD 3KG                                  |OMO DETERGENT TOP LOAD 3KG                                  ||1|3|KG|PCS|36.92|40|OMO                 ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
250988|6281006544406|اومو مسحوق غسيل 2.5 كلغ                                     |اومو مسحوق غسيل 2.5 كلغ                                     |OMO FRONT LOAD POWDER 2.5KG TP@SP                           |OMO FRONT LOAD POWDER 2.5KG TP@SP                           ||1|2.5|KG|PCS|42.75|42.75|OMO                 ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
121943|9501030114015|بحر مسحوق غسيل مركز مع قوة 2.7 كجم                          |بحر مسحوق غسيل مركز مع قوة 2.7 كجم                          |BAHAR DETERGENT POWDER 2.7KG                                |BAHAR DETERGENT POWDER 2.7KG                                ||1|2.7|KG|BOX|27|29.75|BAHAR               ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |AHMED SH.H. ANSARI TRDG.EST (GEN)                 |||||||
254861|4022805081530|مسحوق غسيل فيليتي                                           |مسحوق غسيل فيليتي                                           |FILETTTI SOFT DETERGENT POWDER 1.275G                       |FILETTTI SOFT DETERGENT POWDER 1.275G                       ||1|1.275|KG|PCS|36.25|39.5|FILETTTI            ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |VARIETY TRADING W.L.L                             |||||||
247104|6281006506251|أومو باودر 3 كجم لغسالات التحميل الأمامي                    |أومو باودر 3 كجم لغسالات التحميل الأمامي                    |OMO DETERGENT FRONT LOAD 3KG                                |OMO DETERGENT FRONT LOAD 3KG                                ||1|3|KG|PCS|36.92|40|OMO                 ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |AL MANA & PARTNERS (LEVER PROD)                   |||||||
241084|8001841014418|تيد HS جسمين 3 كغ                                           |تيد HS جسمين 3 كغ                                           |TIDE HS JASMINE POWDER 3KG                                  |TIDE HS JASMINE POWDER 3KG                                  ||1|3|KG|PCS|38.73|40|TIDE                ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |PRIME CONSUMER PRODUCT(ALI BIN ALI)               |||||||
241450|8001841014562|تيد اوريجنال 4.5 كغ                                         |تيد اوريجنال 4.5 كغ                                         |TIDE HS ORIGINAL POWDER 4.5KG                               |TIDE HS ORIGINAL POWDER 4.5KG                               ||1|4.5|KG|PCS|54|58|TIDE                ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |PRIME CONSUMER PRODUCT(ALI BIN ALI)               |||||||
256915|8001841710082|تيد HS اوريجنال 6 كغ سبيسيال أفر                            |تيد HS اوريجنال 6 كغ سبيسيال أفر                            |TIDE HS ORIG 6KG @SPC OFF                                   |TIDE HS ORIG 6KG @SPC OFF                                   ||1|6|KG|PCS|62.38|62.5|TIDE                ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |PRIME CONSUMER PRODUCT(ALI BIN ALI)               |||||||
241085|8001841014913|تيد HS اوريجنال 7.5 كغ                                      |تيد HS اوريجنال 7.5 كغ                                      |TIDE HS ORIG POWDER 7.5KG                                   |TIDE HS ORIG POWDER 7.5KG                                   ||1|7.5|KG|PCS|89.88|94|TIDE                ||Washing powder - مساحيق الغسيل|Qatar                                   |Qatar                                   |34025021|                                        |PRIME CONSUMER PRODUCT(ALI BIN ALI)               |||||||
